contrast,estimate,SE,df,z.ratio,p.value,Winner,Loser
"(rank,True,skip,True,all-uni) - score,False,skip,True,del",963.161538461538,216.027070113149,inf,4.45852243404987,0.0498291702406168,"(rank,True,skip,True,all-uni)","score,False,skip,True,del"
"(rank,True,skip,True,all-uni) - score,False,True,False,add",1040.49230769231,216.027070113149,inf,4.81649039237225,0.0109700978246755,"(rank,True,skip,True,all-uni)","score,False,True,False,add"
"(rank,True,skip,True,all-uni) - (score,False,True,False,all-sep)",1106.49230769231,216.027070113149,inf,5.12200765909919,0.0025568545375047,"(rank,True,skip,True,all-uni)","(score,False,True,False,all-sep)"
"(rank,True,skip,True,all-uni) - (score,False,True,False,all-uni)",1035.69230769231,216.027070113149,inf,4.7942709547921,0.0121277897020672,"(rank,True,skip,True,all-uni)","(score,False,True,False,all-uni)"
"(rank,True,skip,True,all-uni) - score,False,True,False,del",1052.42307692308,216.027070113149,inf,4.87171851366519,0.0085198219341459,"(rank,True,skip,True,all-uni)","score,False,True,False,del"
"(rank,True,skip,True,all-uni) - score,False,True,True,add",1271.95384615385,216.027070113149,inf,5.88793731029927,3.82118847268575e-05,"(rank,True,skip,True,all-uni)","score,False,True,True,add"
"(rank,True,skip,True,all-uni) - (score,False,True,True,all-sep)",1362.62307692308,216.027070113149,inf,6.30764966728185,2.85079971173996e-06,"(rank,True,skip,True,all-uni)","(score,False,True,True,all-sep)"
"(rank,True,skip,True,all-uni) - (score,False,True,True,all-uni)",1302.88846153846,216.027070113149,inf,6.03113517605014,1.61093902939502e-05,"(rank,True,skip,True,all-uni)","(score,False,True,True,all-uni)"
"(rank,True,skip,True,all-uni) - score,False,True,True,del",1269.99230769231,216.027070113149,inf,5.87885725167277,4.03316165845657e-05,"(rank,True,skip,True,all-uni)","score,False,True,True,del"
"(rank,True,skip,True,all-uni) - (score,True,False,False,all-sep)",1293.13846153846,216.027070113149,inf,5.98600194346547,2.12024989272308e-05,"(rank,True,skip,True,all-uni)","(score,True,False,False,all-sep)"
"(rank,True,skip,True,all-uni) - score,True,False,False,del",1192.30384615385,216.027070113149,inf,5.51923351795379,0.0003166854680768,"(rank,True,skip,True,all-uni)","score,True,False,False,del"
"(rank,True,skip,True,all-uni) - score,True,False,True,del",1456.40769230769,216.027070113149,inf,6.74178329384769,1.59635663687929e-07,"(rank,True,skip,True,all-uni)","score,True,False,True,del"
"(rank,True,skip,True,all-uni) - (score,True,skip,False,all-sep)",1089.55384615385,216.027070113149,inf,5.04359868225389,0.0037649837324844,"(rank,True,skip,True,all-uni)","(score,True,skip,False,all-sep)"
"(rank,True,skip,True,all-uni) - score,True,skip,False,del",1002.58846153846,216.027070113149,inf,4.64103161244252,0.0236923099960857,"(rank,True,skip,True,all-uni)","score,True,skip,False,del"
"(rank,True,skip,True,all-uni) - score,True,skip,True,del",1237.37307692308,216.027070113149,inf,5.72786121792503,9.76149364542156e-05,"(rank,True,skip,True,all-uni)","score,True,skip,True,del"
"(rank,True,skip,True,all-uni) - (score,True,True,False,all-sep)",1343.95384615385,216.027070113149,inf,6.22122887400139,4.94186306576605e-06,"(rank,True,skip,True,all-uni)","(score,True,True,False,all-sep)"
"(rank,True,skip,True,all-uni) - score,True,True,False,del",1279.47692307692,216.027070113149,inf,5.92276200573738,3.1038051011234e-05,"(rank,True,skip,True,all-uni)","score,True,True,False,del"
"(rank,True,skip,True,all-uni) - score,True,True,True,del",1502.31923076923,216.027070113149,inf,6.95431007781736,3.6275289327925e-08,"(rank,True,skip,True,all-uni)","score,True,True,True,del"
"rank,True,skip,True,del - rank,True,True,False,add",-300.611538461538,216.027070113149,inf,-1.39154569056594,1.0,"rank,True,skip,True,del","rank,True,True,False,add"
"rank,True,skip,True,del - (rank,True,True,False,all-uni)",-356.665384615385,216.027070113149,inf,-1.65102171884557,1.0,"rank,True,skip,True,del","(rank,True,True,False,all-uni)"
"rank,True,skip,True,del - rank,True,True,True,add",-837.334615384616,216.027070113149,inf,-3.87606337921466,0.331628145385077,"rank,True,skip,True,del","rank,True,True,True,add"
"rank,True,skip,True,del - (rank,True,True,True,all-sep)",-428.053846153846,216.027070113149,inf,-1.98148244074061,0.999999999921987,"rank,True,skip,True,del","(rank,True,True,True,all-sep)"
"rank,True,skip,True,del - (rank,True,True,True,all-uni)",-875.076923076923,216.027070113149,inf,-4.05077438961044,0.204811793191942,"rank,True,skip,True,del","(rank,True,True,True,all-uni)"
"rank,True,skip,True,del - score,False,skip,False,add",-509.942307692308,216.027070113149,inf,-2.36054818234221,0.999996865064717,"rank,True,skip,True,del","score,False,skip,False,add"
"rank,True,skip,True,del - (score,False,skip,False,all-sep)",-392.284615384615,216.027070113149,inf,-1.8159049010809,1.0,"rank,True,skip,True,del","(score,False,skip,False,all-sep)"
"rank,True,skip,True,del - (score,False,skip,False,all-uni)",-512.723076923077,216.027070113149,inf,-2.37342050074802,0.999995878871083,"rank,True,skip,True,del","(score,False,skip,False,all-uni)"
"rank,True,skip,True,del - score,False,skip,False,del",-498.6,216.027070113149,inf,-2.30804407863722,0.999999024586848,"rank,True,skip,True,del","score,False,skip,False,del"
"rank,True,skip,True,del - score,True,False,False,add",-338.296153846154,216.027070113149,inf,-1.56598964041388,1.0,"rank,True,skip,True,del","score,True,False,False,add"
"rank,True,skip,True,del - (score,True,False,False,all-uni)",-391.823076923077,216.027070113149,inf,-1.8137684166982,1.0,"rank,True,skip,True,del","(score,True,False,False,all-uni)"
"rank,True,skip,True,del - score,True,False,True,add",-974.146153846154,216.027070113149,inf,-4.50937076235827,0.0407601424489619,"rank,True,skip,True,del","score,True,False,True,add"
"rank,True,skip,True,del - (score,True,False,True,all-sep)",-523.303846153846,216.027070113149,inf,-2.42239940522155,0.999988832604446,"rank,True,skip,True,del","(score,True,False,True,all-sep)"
"rank,True,skip,True,del - (score,True,False,True,all-uni)",-1011.12692307692,216.027070113149,inf,-4.68055657352258,0.020010086967581,"rank,True,skip,True,del","(score,True,False,True,all-uni)"
"rank,True,skip,True,del - score,True,skip,False,add",-595.303846153846,216.027070113149,inf,-2.75569096892367,0.997997345860586,"rank,True,skip,True,del","score,True,skip,False,add"
"rank,True,skip,True,del - (score,True,skip,False,all-uni)",-645.715384615385,216.027070113149,inf,-2.98904847562473,0.979441309024023,"rank,True,skip,True,del","(score,True,skip,False,all-uni)"
"rank,True,skip,True,del - score,True,skip,True,add",-1204.43076923077,216.027070113149,inf,-5.57536964510939,0.0002319282851319,"rank,True,skip,True,del","score,True,skip,True,add"
"rank,True,skip,True,del - (score,True,skip,True,all-sep)",-693.946153846154,216.027070113149,inf,-3.2123110936175,0.907192577203829,"rank,True,skip,True,del","(score,True,skip,True,all-sep)"
"rank,True,skip,True,del - (score,True,skip,True,all-uni)",-1237.37307692308,216.027070113149,inf,-5.72786121792503,9.76149364542156e-05,"rank,True,skip,True,del","(score,True,skip,True,all-uni)"
"rank,True,skip,True,del - score,True,True,False,add",-300.611538461538,216.027070113149,inf,-1.39154569056594,1.0,"rank,True,skip,True,del","score,True,True,False,add"
"rank,True,skip,True,del - (score,True,True,False,all-uni)",-356.665384615385,216.027070113149,inf,-1.65102171884557,1.0,"rank,True,skip,True,del","(score,True,True,False,all-uni)"
"rank,True,skip,True,del - score,True,True,True,add",-837.334615384616,216.027070113149,inf,-3.87606337921466,0.331628145385077,"rank,True,skip,True,del","score,True,True,True,add"
"rank,True,skip,True,del - (score,True,True,True,all-sep)",-428.053846153846,216.027070113149,inf,-1.98148244074061,0.999999999921987,"rank,True,skip,True,del","(score,True,True,True,all-sep)"
"rank,True,skip,True,del - (score,True,True,True,all-uni)",-875.076923076923,216.027070113149,inf,-4.05077438961044,0.204811793191942,"rank,True,skip,True,del","(score,True,True,True,all-uni)"
"rank,True,True,False,add - (rank,True,True,False,all-sep)",407.192307692308,216.027070113149,inf,1.88491334664231,0.999999999998093,"rank,True,True,False,add","(rank,True,True,False,all-sep)"
"rank,True,True,False,add - rank,True,True,False,del",342.715384615385,216.027070113149,inf,1.58644647837829,1.0,"rank,True,True,False,add","rank,True,True,False,del"
"rank,True,True,False,add - rank,True,True,True,del",565.557692307692,216.027070113149,inf,2.61799455045828,0.999681207297051,"rank,True,True,False,add","rank,True,True,True,del"
"rank,True,True,False,add - score,False,False,False,add",48.45,216.027070113149,inf,0.224277448074555,1.0,"rank,True,True,False,add","score,False,False,False,add"
"rank,True,True,False,add - (score,False,False,False,all-sep)",117.657692307692,216.027070113149,inf,0.544643281261309,1.0,"rank,True,True,False,add","(score,False,False,False,all-sep)"
"rank,True,True,False,add - (score,False,False,False,all-uni)",43.65,216.027070113149,inf,0.202058010494413,1.0,"rank,True,True,False,add","(score,False,False,False,all-uni)"
"rank,True,True,False,add - score,False,False,False,del",60.3807692307692,216.027070113149,inf,0.279505569367503,1.0,"rank,True,True,False,add","score,False,False,False,del"
"rank,True,True,False,add - score,False,False,True,add",230.780769230769,216.027070113149,inf,1.06829560346253,1.0,"rank,True,True,False,add","score,False,False,True,add"
"rank,True,True,False,add - (score,False,False,True,all-sep)",351.946153846154,216.027070113149,inf,1.62917616603241,1.0,"rank,True,True,False,add","(score,False,False,True,all-sep)"
"rank,True,True,False,add - (score,False,False,True,all-uni)",261.715384615385,216.027070113149,inf,1.2114934692134,1.0,"rank,True,True,False,add","(score,False,False,True,all-uni)"
"rank,True,True,False,add - score,False,False,True,del",228.819230769231,216.027070113149,inf,1.05921554483603,1.0,"rank,True,True,False,add","score,False,False,True,del"
"rank,True,True,False,add - score,False,skip,True,add",29.7692307692308,216.027070113149,inf,0.137803242684532,1.0,"rank,True,True,False,add","score,False,skip,True,add"
"rank,True,True,False,add - (score,False,skip,True,all-sep)",165.6,216.027070113149,inf,0.766570596514887,1.0,"rank,True,True,False,add","(score,False,skip,True,all-sep)"
"rank,True,True,False,add - (score,False,skip,True,all-uni)",62.1346153846154,216.027070113149,inf,0.287624210021786,1.0,"rank,True,True,False,add","(score,False,skip,True,all-uni)"
"rank,True,True,False,add - score,False,skip,True,del",26.4,216.027070113149,inf,0.122206906690779,1.0,"rank,True,True,False,add","score,False,skip,True,del"
"rank,True,True,False,add - score,False,True,False,add",103.730769230769,216.027070113149,inf,0.480174865013158,1.0,"rank,True,True,False,add","score,False,True,False,add"
"rank,True,True,False,add - (score,False,True,False,all-sep)",169.730769230769,216.027070113149,inf,0.785692131740105,1.0,"rank,True,True,False,add","(score,False,True,False,all-sep)"
"rank,True,True,False,add - (score,False,True,False,all-uni)",98.9307692307692,216.027070113149,inf,0.457955427433016,1.0,"rank,True,True,False,add","(score,False,True,False,all-uni)"
"rank,True,True,False,add - score,False,True,False,del",115.661538461538,216.027070113149,inf,0.535402986306106,1.0,"rank,True,True,False,add","score,False,True,False,del"
"rank,True,True,False,add - score,False,True,True,add",335.192307692308,216.027070113149,inf,1.55162178294018,1.0,"rank,True,True,False,add","score,False,True,True,add"
"rank,True,True,False,add - (score,False,True,True,all-sep)",425.861538461539,216.027070113149,inf,1.97133413992276,0.999999999945676,"rank,True,True,False,add","(score,False,True,True,all-sep)"
"rank,True,True,False,add - (score,False,True,True,all-uni)",366.126923076923,216.027070113149,inf,1.69481964869105,1.0,"rank,True,True,False,add","(score,False,True,True,all-uni)"
"rank,True,True,False,add - score,False,True,True,del",333.230769230769,216.027070113149,inf,1.54254172431368,1.0,"rank,True,True,False,add","score,False,True,True,del"
"rank,True,True,False,add - (score,True,False,False,all-sep)",356.376923076923,216.027070113149,inf,1.64968641610638,1.0,"rank,True,True,False,add","(score,True,False,False,all-sep)"
"rank,True,True,False,add - score,True,False,False,del",255.542307692308,216.027070113149,inf,1.18291799059471,1.0,"rank,True,True,False,add","score,True,False,False,del"
"rank,True,True,False,add - score,True,False,True,del",519.646153846154,216.027070113149,inf,2.40546776648861,0.99999202658944,"rank,True,True,False,add","score,True,False,True,del"
"rank,True,True,False,add - (score,True,skip,False,all-sep)",152.792307692308,216.027070113149,inf,0.707283154894797,1.0,"rank,True,True,False,add","(score,True,skip,False,all-sep)"
"rank,True,True,False,add - score,True,skip,False,del",65.8269230769231,216.027070113149,inf,0.304716085083433,1.0,"rank,True,True,False,add","score,True,skip,False,del"
"rank,True,True,False,add - score,True,skip,True,del",300.611538461539,216.027070113149,inf,1.39154569056594,1.0,"rank,True,True,False,add","score,True,skip,True,del"
"rank,True,True,False,add - (score,True,True,False,all-sep)",407.192307692308,216.027070113149,inf,1.88491334664231,0.999999999998093,"rank,True,True,False,add","(score,True,True,False,all-sep)"
"rank,True,True,False,add - score,True,True,False,del",342.715384615385,216.027070113149,inf,1.58644647837829,1.0,"rank,True,True,False,add","score,True,True,False,del"
"rank,True,True,False,add - score,True,True,True,del",565.557692307692,216.027070113149,inf,2.61799455045827,0.999681207297052,"rank,True,True,False,add","score,True,True,True,del"
"(rank,True,True,False,all-sep) - (rank,True,True,False,all-uni)",-463.246153846154,216.027070113149,inf,-2.14438937492194,0.999999985683635,"(rank,True,True,False,all-sep)","(rank,True,True,False,all-uni)"
"(rank,True,True,False,all-sep) - rank,True,True,True,add",-943.915384615385,216.027070113149,inf,-4.36943103529103,0.069988247342643,"(rank,True,True,False,all-sep)","rank,True,True,True,add"
"(rank,True,True,False,all-sep) - (rank,True,True,True,all-sep)",-534.634615384615,216.027070113149,inf,-2.47485009681698,0.999969833550567,"(rank,True,True,False,all-sep)","(rank,True,True,True,all-sep)"
"(rank,True,True,False,all-sep) - (rank,True,True,True,all-uni)",-981.657692307692,216.027070113149,inf,-4.54414204568681,0.035427992101828,"(rank,True,True,False,all-sep)","(rank,True,True,True,all-uni)"
"(rank,True,True,False,all-sep) - score,False,skip,False,add",-616.523076923077,216.027070113149,inf,-2.85391583841858,0.994048175146046,"(rank,True,True,False,all-sep)","score,False,skip,False,add"
"(rank,True,True,False,all-sep) - (score,False,skip,False,all-sep)",-498.865384615385,216.027070113149,inf,-2.30927255715727,0.999998996596734,"(rank,True,True,False,all-sep)","(score,False,skip,False,all-sep)"
"(rank,True,True,False,all-sep) - (score,False,skip,False,all-uni)",-619.303846153846,216.027070113149,inf,-2.86678815682438,0.993219189730168,"(rank,True,True,False,all-sep)","(score,False,skip,False,all-uni)"
"(rank,True,True,False,all-sep) - score,False,skip,False,del",-605.180769230769,216.027070113149,inf,-2.80141173471358,0.996603453024861,"(rank,True,True,False,all-sep)","score,False,skip,False,del"
"(rank,True,True,False,all-sep) - score,True,False,False,add",-444.876923076923,216.027070113149,inf,-2.05935729649024,0.999999998920766,"(rank,True,True,False,all-sep)","score,True,False,False,add"
"(rank,True,True,False,all-sep) - (score,True,False,False,all-uni)",-498.403846153846,216.027070113149,inf,-2.30713607277456,0.999999044801378,"(rank,True,True,False,all-sep)","(score,True,False,False,all-uni)"
"(rank,True,True,False,all-sep) - score,True,False,True,add",-1080.72692307692,216.027070113149,inf,-5.00273841843464,0.0045900040416991,"(rank,True,True,False,all-sep)","score,True,False,True,add"
"(rank,True,True,False,all-sep) - (score,True,False,True,all-sep)",-629.884615384615,216.027070113149,inf,-2.91576706129792,0.989132128541051,"(rank,True,True,False,all-sep)","(score,True,False,True,all-sep)"
"(rank,True,True,False,all-sep) - (score,True,False,True,all-uni)",-1117.70769230769,216.027070113149,inf,-5.17392422959895,0.0019695029458372,"(rank,True,True,False,all-sep)","(score,True,False,True,all-uni)"
"(rank,True,True,False,all-sep) - score,True,skip,False,add",-701.884615384615,216.027070113149,inf,-3.24905862500004,0.88730127911801,"(rank,True,True,False,all-sep)","score,True,skip,False,add"
"(rank,True,True,False,all-sep) - (score,True,skip,False,all-uni)",-752.296153846154,216.027070113149,inf,-3.4824161317011,0.707680169481619,"(rank,True,True,False,all-sep)","(score,True,skip,False,all-uni)"
"(rank,True,True,False,all-sep) - score,True,skip,True,add",-1311.01153846154,216.027070113149,inf,-6.06873730118576,1.27917503117692e-05,"(rank,True,True,False,all-sep)","score,True,skip,True,add"
"(rank,True,True,False,all-sep) - (score,True,skip,True,all-sep)",-800.526923076923,216.027070113149,inf,-3.70567874969386,0.488097490107948,"(rank,True,True,False,all-sep)","(score,True,skip,True,all-sep)"
"(rank,True,True,False,all-sep) - (score,True,skip,True,all-uni)",-1343.95384615385,216.027070113149,inf,-6.22122887400139,4.94186306576605e-06,"(rank,True,True,False,all-sep)","(score,True,skip,True,all-uni)"
"(rank,True,True,False,all-sep) - score,True,True,False,add",-407.192307692308,216.027070113149,inf,-1.88491334664231,0.999999999998093,"(rank,True,True,False,all-sep)","score,True,True,False,add"
"(rank,True,True,False,all-sep) - (score,True,True,False,all-uni)",-463.246153846154,216.027070113149,inf,-2.14438937492194,0.999999985683635,"(rank,True,True,False,all-sep)","(score,True,True,False,all-uni)"
"(rank,True,True,False,all-sep) - score,True,True,True,add",-943.915384615385,216.027070113149,inf,-4.36943103529103,0.0699882473426428,"(rank,True,True,False,all-sep)","score,True,True,True,add"
"(rank,True,True,False,all-sep) - (score,True,True,True,all-sep)",-534.634615384615,216.027070113149,inf,-2.47485009681698,0.999969833550567,"(rank,True,True,False,all-sep)","(score,True,True,True,all-sep)"
"(rank,True,True,False,all-sep) - (score,True,True,True,all-uni)",-981.657692307692,216.027070113149,inf,-4.54414204568681,0.0354279921018279,"(rank,True,True,False,all-sep)","(score,True,True,True,all-uni)"
"(rank,True,True,False,all-uni) - rank,True,True,False,del",398.769230769231,216.027070113149,inf,1.84592250665792,1.0,"(rank,True,True,False,all-uni)","rank,True,True,False,del"
"(rank,True,True,False,all-uni) - rank,True,True,True,del",621.611538461539,216.027070113149,inf,2.87747057873791,0.99245980750457,"(rank,True,True,False,all-uni)","rank,True,True,True,del"
"(rank,True,True,False,all-uni) - score,False,False,False,add",104.503846153846,216.027070113149,inf,0.48375347635419,1.0,"(rank,True,True,False,all-uni)","score,False,False,False,add"
"(rank,True,True,False,all-uni) - (score,False,False,False,all-sep)",173.711538461539,216.027070113149,inf,0.804119309540944,1.0,"(rank,True,True,False,all-uni)","(score,False,False,False,all-sep)"
"(rank,True,True,False,all-uni) - (score,False,False,False,all-uni)",99.7038461538462,216.027070113149,inf,0.461534038774048,1.0,"(rank,True,True,False,all-uni)","(score,False,False,False,all-uni)"
"(rank,True,True,False,all-uni) - score,False,False,False,del",116.434615384615,216.027070113149,inf,0.538981597647138,1.0,"(rank,True,True,False,all-uni)","score,False,False,False,del"
"(rank,True,True,False,all-uni) - score,False,False,True,add",286.834615384615,216.027070113149,inf,1.32777163174217,1.0,"(rank,True,True,False,all-uni)","score,False,False,True,add"
"(rank,True,True,False,all-uni) - (score,False,False,True,all-sep)",408.0,216.027070113149,inf,1.88865219431204,0.999999999997787,"(rank,True,True,False,all-uni)","(score,False,False,True,all-sep)"
"(rank,True,True,False,all-uni) - (score,False,False,True,all-uni)",317.769230769231,216.027070113149,inf,1.47096949749303,1.0,"(rank,True,True,False,all-uni)","(score,False,False,True,all-uni)"
"(rank,True,True,False,all-uni) - score,False,False,True,del",284.873076923077,216.027070113149,inf,1.31869157311567,1.0,"(rank,True,True,False,all-uni)","score,False,False,True,del"
"(rank,True,True,False,all-uni) - score,False,skip,True,add",85.823076923077,216.027070113149,inf,0.397279270964168,1.0,"(rank,True,True,False,all-uni)","score,False,skip,True,add"
"(rank,True,True,False,all-uni) - (score,False,skip,True,all-sep)",221.653846153846,216.027070113149,inf,1.02604662479452,1.0,"(rank,True,True,False,all-uni)","(score,False,skip,True,all-sep)"
"(rank,True,True,False,all-uni) - (score,False,skip,True,all-uni)",118.188461538462,216.027070113149,inf,0.547100238301421,1.0,"(rank,True,True,False,all-uni)","(score,False,skip,True,all-uni)"
"(rank,True,True,False,all-uni) - score,False,skip,True,del",82.4538461538462,216.027070113149,inf,0.381682934970414,1.0,"(rank,True,True,False,all-uni)","score,False,skip,True,del"
"(rank,True,True,False,all-uni) - score,False,True,False,add",159.784615384615,216.027070113149,inf,0.739650893292793,1.0,"(rank,True,True,False,all-uni)","score,False,True,False,add"
"(rank,True,True,False,all-uni) - (score,False,True,False,all-sep)",225.784615384615,216.027070113149,inf,1.04516816001974,1.0,"(rank,True,True,False,all-uni)","(score,False,True,False,all-sep)"
"(rank,True,True,False,all-uni) - (score,False,True,False,all-uni)",154.984615384615,216.027070113149,inf,0.717431455712651,1.0,"(rank,True,True,False,all-uni)","(score,False,True,False,all-uni)"
"(rank,True,True,False,all-uni) - score,False,True,False,del",171.715384615385,216.027070113149,inf,0.794879014585741,1.0,"(rank,True,True,False,all-uni)","score,False,True,False,del"
"(rank,True,True,False,all-uni) - score,False,True,True,add",391.246153846154,216.027070113149,inf,1.81109781121982,1.0,"(rank,True,True,False,all-uni)","score,False,True,True,add"
"(rank,True,True,False,all-uni) - (score,False,True,True,all-sep)",481.915384615385,216.027070113149,inf,2.2308101682024,0.999999850724533,"(rank,True,True,False,all-uni)","(score,False,True,True,all-sep)"
"(rank,True,True,False,all-uni) - (score,False,True,True,all-uni)",422.180769230769,216.027070113149,inf,1.95429567697068,0.999999999970724,"(rank,True,True,False,all-uni)","(score,False,True,True,all-uni)"
"(rank,True,True,False,all-uni) - score,False,True,True,del",389.284615384616,216.027070113149,inf,1.80201775259332,1.0,"(rank,True,True,False,all-uni)","score,False,True,True,del"
"(rank,True,True,False,all-uni) - (score,True,False,False,all-sep)",412.430769230769,216.027070113149,inf,1.90916244438602,0.999999999995054,"(rank,True,True,False,all-uni)","(score,True,False,False,all-sep)"
"(rank,True,True,False,all-uni) - score,True,False,False,del",311.596153846154,216.027070113149,inf,1.44239401887434,1.0,"(rank,True,True,False,all-uni)","score,True,False,False,del"
"(rank,True,True,False,all-uni) - score,True,False,True,del",575.7,216.027070113149,inf,2.66494379476824,0.999376685916801,"(rank,True,True,False,all-uni)","score,True,False,True,del"
"(rank,True,True,False,all-uni) - (score,True,skip,False,all-sep)",208.846153846154,216.027070113149,inf,0.966759183174433,1.0,"(rank,True,True,False,all-uni)","(score,True,skip,False,all-sep)"
"(rank,True,True,False,all-uni) - score,True,skip,False,del",121.880769230769,216.027070113149,inf,0.564192113363068,1.0,"(rank,True,True,False,all-uni)","score,True,skip,False,del"
"(rank,True,True,False,all-uni) - score,True,skip,True,del",356.665384615385,216.027070113149,inf,1.65102171884557,1.0,"(rank,True,True,False,all-uni)","score,True,skip,True,del"
"(rank,True,True,False,all-uni) - (score,True,True,False,all-sep)",463.246153846154,216.027070113149,inf,2.14438937492194,0.999999985683635,"(rank,True,True,False,all-uni)","(score,True,True,False,all-sep)"
"(rank,True,True,False,all-uni) - score,True,True,False,del",398.769230769231,216.027070113149,inf,1.84592250665792,1.0,"(rank,True,True,False,all-uni)","score,True,True,False,del"
"(rank,True,True,False,all-uni) - score,True,True,True,del",621.611538461538,216.027070113149,inf,2.87747057873791,0.99245980750457,"(rank,True,True,False,all-uni)","score,True,True,True,del"
"rank,True,True,False,del - rank,True,True,True,add",-879.438461538462,216.027070113149,inf,-4.07096416702701,0.192713033115532,"rank,True,True,False,del","rank,True,True,True,add"
"rank,True,True,False,del - (rank,True,True,True,all-sep)",-470.157692307692,216.027070113149,inf,-2.17638322855296,0.99999996480745,"rank,True,True,False,del","(rank,True,True,True,all-sep)"
"rank,True,True,False,del - (rank,True,True,True,all-uni)",-917.180769230769,216.027070113149,inf,-4.24567517742279,0.109161430264848,"rank,True,True,False,del","(rank,True,True,True,all-uni)"
"rank,True,True,False,del - score,False,skip,False,add",-552.046153846154,216.027070113149,inf,-2.55544897015456,0.99987910934128,"rank,True,True,False,del","score,False,skip,False,add"
"rank,True,True,False,del - (score,False,skip,False,all-sep)",-434.388461538461,216.027070113149,inf,-2.01080568889325,0.999999999783695,"rank,True,True,False,del","(score,False,skip,False,all-sep)"
"rank,True,True,False,del - (score,False,skip,False,all-uni)",-554.826923076923,216.027070113149,inf,-2.56832128856036,0.999851311342487,"rank,True,True,False,del","(score,False,skip,False,all-uni)"
"rank,True,True,False,del - score,False,skip,False,del",-540.703846153846,216.027070113149,inf,-2.50294486644956,0.999950144635519,"rank,True,True,False,del","score,False,skip,False,del"
"rank,True,True,False,del - score,True,False,False,add",-380.4,216.027070113149,inf,-1.76089042822623,1.0,"rank,True,True,False,del","score,True,False,False,add"
"rank,True,True,False,del - (score,True,False,False,all-uni)",-433.926923076923,216.027070113149,inf,-2.00866920451055,0.999999999798927,"rank,True,True,False,del","(score,True,False,False,all-uni)"
"rank,True,True,False,del - score,True,False,True,add",-1016.25,216.027070113149,inf,-4.70427155017062,0.018058151536692,"rank,True,True,False,del","score,True,False,True,add"
"rank,True,True,False,del - (score,True,False,True,all-sep)",-565.407692307692,216.027070113149,inf,-2.6173001930339,0.999684466648261,"rank,True,True,False,del","(score,True,False,True,all-sep)"
"rank,True,True,False,del - (score,True,False,True,all-uni)",-1053.23076923077,216.027070113149,inf,-4.87545736133493,0.0083738130449198,"rank,True,True,False,del","(score,True,False,True,all-uni)"
"rank,True,True,False,del - score,True,skip,False,add",-637.407692307692,216.027070113149,inf,-2.95059175673602,0.98514115436358,"rank,True,True,False,del","score,True,skip,False,add"
"rank,True,True,False,del - (score,True,skip,False,all-uni)",-687.819230769231,216.027070113149,inf,-3.18394926343708,0.920863580639974,"rank,True,True,False,del","(score,True,skip,False,all-uni)"
"rank,True,True,False,del - score,True,skip,True,add",-1246.53461538462,216.027070113149,inf,-5.77027043292174,7.63592684421832e-05,"rank,True,True,False,del","score,True,skip,True,add"
"rank,True,True,False,del - (score,True,skip,True,all-sep)",-736.05,216.027070113149,inf,-3.40721188142985,0.774464182484387,"rank,True,True,False,del","(score,True,skip,True,all-sep)"
"rank,True,True,False,del - (score,True,skip,True,all-uni)",-1279.47692307692,216.027070113149,inf,-5.92276200573737,3.1038051011123e-05,"rank,True,True,False,del","(score,True,skip,True,all-uni)"
"rank,True,True,False,del - score,True,True,False,add",-342.715384615385,216.027070113149,inf,-1.58644647837829,1.0,"rank,True,True,False,del","score,True,True,False,add"
"rank,True,True,False,del - (score,True,True,False,all-uni)",-398.769230769231,216.027070113149,inf,-1.84592250665792,1.0,"rank,True,True,False,del","(score,True,True,False,all-uni)"
"rank,True,True,False,del - score,True,True,True,add",-879.438461538462,216.027070113149,inf,-4.07096416702701,0.192713033115532,"rank,True,True,False,del","score,True,True,True,add"
"rank,True,True,False,del - (score,True,True,True,all-sep)",-470.157692307692,216.027070113149,inf,-2.17638322855296,0.99999996480745,"rank,True,True,False,del","(score,True,True,True,all-sep)"
"rank,True,True,False,del - (score,True,True,True,all-uni)",-917.180769230769,216.027070113149,inf,-4.24567517742279,0.109161430264847,"rank,True,True,False,del","(score,True,True,True,all-uni)"
"rank,True,True,True,add - rank,True,True,True,del",1102.28076923077,216.027070113149,inf,5.102512239107,0.0028173879721503,"rank,True,True,True,add","rank,True,True,True,del"
"rank,True,True,True,add - score,False,False,False,add",585.173076923077,216.027070113149,inf,2.70879513672328,0.998881769452938,"rank,True,True,True,add","score,False,False,False,add"
"rank,True,True,True,add - (score,False,False,False,all-sep)",654.380769230769,216.027070113149,inf,3.02916096991003,0.971783768320264,"rank,True,True,True,add","(score,False,False,False,all-sep)"
"rank,True,True,True,add - (score,False,False,False,all-uni)",580.373076923077,216.027070113149,inf,2.68657569914314,0.99916429772463,"rank,True,True,True,add","(score,False,False,False,all-uni)"
"rank,True,True,True,add - score,False,False,False,del",597.103846153846,216.027070113149,inf,2.76402325801623,0.997788623609856,"rank,True,True,True,add","score,False,False,False,del"
"rank,True,True,True,add - score,False,False,True,add",767.503846153846,216.027070113149,inf,3.55281329211126,0.64016782521941,"rank,True,True,True,add","score,False,False,True,add"
"rank,True,True,True,add - (score,False,False,True,all-sep)",888.669230769231,216.027070113149,inf,4.11369385468113,0.168842169165934,"rank,True,True,True,add","(score,False,False,True,all-sep)"
